doc_id,Sentiment,topic_label,entity,entity_type,score
586,Positive,Kontroversi Penerima Beasiswa,15,CRD,0.4164
586,Positive,Kontroversi Penerima Beasiswa,/ 1,DAT,0.4955
586,Positive,Kontroversi Penerima Beasiswa,menteri,NOR,0.7842
586,Positive,Kontroversi Penerima Beasiswa,sekretaris negara,NOR,0.5635
586,Positive,Kontroversi Penerima Beasiswa,mensesne,NOR,0.4839
586,Positive,Kontroversi Penerima Beasiswa,##g,ORG,0.5117
586,Positive,Kontroversi Penerima Beasiswa,prasetyo hadi,PER,0.9721
586,Positive,Kontroversi Penerima Beasiswa,indonesia,GPE,0.6614
586,Positive,Kontroversi Penerima Beasiswa,pengetahuan,ORG,0.4775
586,Positive,Kontroversi Penerima Beasiswa,beasiswa lpdp,PRD,0.5493
586,Positive,Kontroversi Penerima Beasiswa,stem,ORG,0.6034
586,Positive,Kontroversi Penerima Beasiswa,80,CRD,0.6443
586,Positive,Kontroversi Penerima Beasiswa,wartawan,ORG,0.4363
586,Positive,Kontroversi Penerima Beasiswa,istana,ORG,0.7563
586,Positive,Kontroversi Penerima Beasiswa,15,CRD,0.6101
586,Positive,Kontroversi Penerima Beasiswa,1,CRD,0.6839
586,Positive,Kontroversi Penerima Beasiswa,prabowo,PER,0.9658
586,Positive,Kontroversi Penerima Beasiswa,menteri,NOR,0.3925
586,Positive,Kontroversi Penerima Beasiswa,mendik,ORG,0.493
586,Positive,Kontroversi Penerima Beasiswa,yuli,PER,0.9714
586,Positive,Kontroversi Penerima Beasiswa,pemerintah,NOR,0.8211
586,Positive,Kontroversi Penerima Beasiswa,beasiswa,PRD,0.4569
586,Positive,Kontroversi Penerima Beasiswa,pemerintah,NOR,0.7078
586,Positive,Kontroversi Penerima Beasiswa,rektor,ORG,0.5588
586,Positive,Kontroversi Penerima Beasiswa,wam,ORG,0.4248
586,Positive,Kontroversi Penerima Beasiswa,indonesia,ORG,0.353
586,Positive,Kontroversi Penerima Beasiswa,prabowo,PER,0.9688
586,Positive,Kontroversi Penerima Beasiswa,kementerian,NOR,0.6488
586,Positive,Kontroversi Penerima Beasiswa,prabowo,PER,0.964
586,Positive,Kontroversi Penerima Beasiswa,badan,ORG,0.5063
586,Positive,Kontroversi Penerima Beasiswa,bri,ORG,0.7018
586,Positive,Kontroversi Penerima Beasiswa,arif,PER,0.9425
586,Positive,Kontroversi Penerima Beasiswa,50,CRD,0.5946
586,Positive,Kontroversi Penerima Beasiswa,persen,PRD,0.1963
586,Positive,Kontroversi Penerima Beasiswa,arif,PER,0.8801
586,Positive,Kontroversi Penerima Beasiswa,indonesia,GPE,0.3314
586,Positive,Kontroversi Penerima Beasiswa,0,CRD,0.4768
586,Positive,Kontroversi Penerima Beasiswa,3,CRD,0.6439
586,Positive,Kontroversi Penerima Beasiswa,beasiswa,PRD,0.5105
586,Positive,Kontroversi Penerima Beasiswa,##yo,ORG,0.4194
586,Positive,Kontroversi Penerima Beasiswa,hadi,PER,0.9945
586,Positive,Kontroversi Penerima Beasiswa,pemerintah,NOR,0.8561
586,Positive,Kontroversi Penerima Beasiswa,beasiswa,PRD,0.6957
586,Positive,Kontroversi Penerima Beasiswa,lp,ORG,0.61
586,Positive,Kontroversi Penerima Beasiswa,9,CRD,0.6184
586,Positive,Kontroversi Penerima Beasiswa,9,CRD,0.5464
586,Positive,Kontroversi Penerima Beasiswa,indonesia,GPE,0.4222
586,Positive,Kontroversi Penerima Beasiswa,1,CRD,0.6672
586,Positive,Kontroversi Penerima Beasiswa,1,CRD,0.5982
586,Positive,Kontroversi Penerima Beasiswa,beasiswa,PRD,0.4782
586,Positive,Kontroversi Penerima Beasiswa,indonesia,ORG,0.3661
586,Positive,Kontroversi Penerima Beasiswa,kip,ORG,0.4861
586,Positive,Kontroversi Penerima Beasiswa,presiden,ORG,0.3829
586,Positive,Kontroversi Penerima Beasiswa,beasiswa,PRD,0.4527
586,Positive,Kontroversi Penerima Beasiswa,beasiswa,PRD,0.4742
586,Positive,Kontroversi Penerima Beasiswa,lpdp,ORG,0.4691
586,Positive,Kontroversi Penerima Beasiswa,stem,ORG,0.3898
586,Positive,Kontroversi Penerima Beasiswa,pemerintah,NOR,0.7985
586,Positive,Kontroversi Penerima Beasiswa,ni,ORG,0.4599
586,Positive,Kontroversi Penerima Beasiswa,rad,ORG,0.4314
587,Positive,Kebijakan & Prioritas Program,kepala,ORG,0.4618
587,Positive,Kebijakan & Prioritas Program,mts. miftahul ulum 2 banyuputih kidul jatiroto lumajang,ORG,0.7316
587,Positive,Kebijakan & Prioritas Program,tes wawancara beasiswa indonesia bangkit ( bib ) program s3 dalam negeri,EVT,0.7289
587,Positive,Kebijakan & Prioritas Program,selasa ( 25 / 10 / 22 ),DAT,0.9834
587,Positive,Kebijakan & Prioritas Program,zoom meet,PRD,0.6352
587,Positive,Kebijakan & Prioritas Program,30 menit,QTY,0.9688
587,Positive,Kebijakan & Prioritas Program,10. 15,TIM,0.9533
587,Positive,Kebijakan & Prioritas Program,10. 45 wib,TIM,0.942
587,Positive,Kebijakan & Prioritas Program,dua,CRD,0.9145
587,Positive,Kebijakan & Prioritas Program,profesor,PER,0.715
587,Positive,Kebijakan & Prioritas Program,sahroni,PER,0.871
587,Positive,Kebijakan & Prioritas Program,"s. pd. i.,",PER,0.9009
587,Positive,Kebijakan & Prioritas Program,m. pd,PER,0.8604
587,Positive,Kebijakan & Prioritas Program,tim redaksi madrasah,ORG,0.7784
587,Positive,Kebijakan & Prioritas Program,dua,CRD,0.7122
587,Positive,Kebijakan & Prioritas Program,tahap,QTY,0.5157
587,Positive,Kebijakan & Prioritas Program,potensi,EVT,0.6346
587,Positive,Kebijakan & Prioritas Program,wakil ketua,NOR,0.6447
587,Positive,Kebijakan & Prioritas Program,nu,ORG,0.6354
587,Positive,Kebijakan & Prioritas Program,lumajang,ORG,0.3388
587,Positive,Kebijakan & Prioritas Program,indonesia,ORG,0.3602
587,Positive,Kebijakan & Prioritas Program,4,CRD,0.7226
587,Positive,Kebijakan & Prioritas Program,oktober,DAT,0.731
587,Positive,Kebijakan & Prioritas Program,lp,ORG,0.3142
587,Positive,Kebijakan & Prioritas Program,lumajang,ORG,0.3273
587,Positive,Kebijakan & Prioritas Program,santri,ORG,0.4031
587,Positive,Kebijakan & Prioritas Program,santri,ORG,0.4612
587,Positive,Kebijakan & Prioritas Program,allah,PER,0.3856
588,Positive,Kewajiban & Sanksi Penerima,beasiswa pendidikan indonesia lpdp,EVT,0.6035
588,Positive,Kewajiban & Sanksi Penerima,tahun 2023,LAW,0.5967
588,Positive,Kewajiban & Sanksi Penerima,jakarta,EVT,0.4849
588,Positive,Kewajiban & Sanksi Penerima,humas,ORG,0.5649
588,Positive,Kewajiban & Sanksi Penerima,surat kepala biro kepegawaian badan urusan administrasi mahkamah agung ri nomor ; 351 / bua. 2 / kp. 01. 1 / 2 / 2023 tanggal 15,LAW,0.9119
588,Positive,Kewajiban & Sanksi Penerima,februari,DAT,0.8558
588,Positive,Kewajiban & Sanksi Penerima,2023,LAW,0.5898
588,Positive,Kewajiban & Sanksi Penerima,pembukaan,LAW,0.4624
588,Positive,Kewajiban & Sanksi Penerima,beasiswa,LAW,0.3966
588,Positive,Kewajiban & Sanksi Penerima,pendidikan,EVT,0.451
588,Positive,Kewajiban & Sanksi Penerima,indonesia lpdp tahun 2023,LAW,0.6311
588,Positive,Kewajiban & Sanksi Penerima,y,ORG,0.2534
588,Positive,Kewajiban & Sanksi Penerima,1,CRD,0.6272
588,Positive,Kewajiban & Sanksi Penerima,sekretaris direktorat jenderal,NOR,0.5138
588,Positive,Kewajiban & Sanksi Penerima,2,CRD,0.7032
588,Positive,Kewajiban & Sanksi Penerima,badan urusan administrasi,ORG,0.4903
588,Positive,Kewajiban & Sanksi Penerima,3,CRD,0.6046
588,Positive,Kewajiban & Sanksi Penerima,4,CRD,0.5194
588,Positive,Kewajiban & Sanksi Penerima,pertama,ORD,0.4689
590,Positive,Kebijakan & Prioritas Program,malang posco media,ORG,0.9299
590,Positive,Kebijakan & Prioritas Program,malang,GPE,0.9861
590,Positive,Kebijakan & Prioritas Program,universitas negeri malang,ORG,0.9292
590,Positive,Kebijakan & Prioritas Program,um,ORG,0.8986
590,Positive,Kebijakan & Prioritas Program,lpdp 2026,ORG,0.5438
590,Positive,Kebijakan & Prioritas Program,rabu ( 18 / 2 ),DAT,0.9803
590,Positive,Kebijakan & Prioritas Program,ikatan alumni,ORG,0.7603
590,Positive,Kebijakan & Prioritas Program,ika,ORG,0.8979
590,Positive,Kebijakan & Prioritas Program,um,ORG,0.5124
590,Positive,Kebijakan & Prioritas Program,lembaga pengelola dana pendidikan,ORG,0.9319
590,Positive,Kebijakan & Prioritas Program,lpdp,ORG,0.8808
590,Positive,Kebijakan & Prioritas Program,202,DAT,0.5466
590,Positive,Kebijakan & Prioritas Program,##6,EVT,0.2245
590,Positive,Kebijakan & Prioritas Program,zoom meeting,EVT,0.7024
590,Positive,Kebijakan & Prioritas Program,ketua,NOR,0.5918
590,Positive,Kebijakan & Prioritas Program,umum pp ika um,ORG,0.6604
590,Positive,Kebijakan & Prioritas Program,prof. dr. suparno,PER,0.9461
590,Positive,Kebijakan & Prioritas Program,lpdp,ORG,0.8207
590,Positive,Kebijakan & Prioritas Program,5,CRD,0.658
590,Positive,Kebijakan & Prioritas Program,750,ORG,0.4498
590,Positive,Kebijakan & Prioritas Program,lp,ORG,0.788
590,Positive,Kebijakan & Prioritas Program,##dp,ORG,0.5647
590,Positive,Kebijakan & Prioritas Program,kia,PRD,0.3133
590,Positive,Kebijakan & Prioritas Program,##t,ORG,0.3664
590,Positive,Kebijakan & Prioritas Program,prof,ORG,0.6763
590,Positive,Kebijakan & Prioritas Program,suparno,ORG,0.5152
590,Positive,Kebijakan & Prioritas Program,satu,CRD,0.7502
590,Positive,Kebijakan & Prioritas Program,inna,ORG,0.3564
590,Positive,Kebijakan & Prioritas Program,aulisa,ORG,0.6611
590,Positive,Kebijakan & Prioritas Program,e,PER,0.3348
590,Positive,Kebijakan & Prioritas Program,fakultas,ORG,0.8258
590,Positive,Kebijakan & Prioritas Program,feb,ORG,0.8517
590,Positive,Kebijakan & Prioritas Program,um,ORG,0.835
590,Positive,Kebijakan & Prioritas Program,lp,ORG,0.8521
590,Positive,Kebijakan & Prioritas Program,##dp,ORG,0.5739
590,Positive,Kebijakan & Prioritas Program,university,ORG,0.6476
590,Positive,Kebijakan & Prioritas Program,inggris,ORG,0.3938
590,Positive,Kebijakan & Prioritas Program,indonesia,ORG,0.4828
590,Positive,Kebijakan & Prioritas Program,inggris,ORG,0.3524
590,Positive,Kebijakan & Prioritas Program,sena,ORG,0.3598
590,Positive,Kebijakan & Prioritas Program,lp,ORG,0.6802
590,Positive,Kebijakan & Prioritas Program,##dp,ORG,0.5798
590,Positive,Kebijakan & Prioritas Program,prof,ORG,0.5513
590,Positive,Kebijakan & Prioritas Program,dr,ORG,0.7021
590,Positive,Kebijakan & Prioritas Program,dyah,ORG,0.4646
590,Positive,Kebijakan & Prioritas Program,werdini,ORG,0.5948
590,Positive,Kebijakan & Prioritas Program,##sih,ORG,0.3605
590,Positive,Kebijakan & Prioritas Program,m,PER,0.4037
590,Positive,Kebijakan & Prioritas Program,pd,ORG,0.5249
590,Positive,Kebijakan & Prioritas Program,lp,ORG,0.7835
590,Positive,Kebijakan & Prioritas Program,##dp,ORG,0.4837
590,Positive,Kebijakan & Prioritas Program,lp,ORG,0.818
590,Positive,Kebijakan & Prioritas Program,##dp,ORG,0.4859
590,Positive,Kebijakan & Prioritas Program,bangsa,ORG,0.3203
590,Positive,Kebijakan & Prioritas Program,prof,ORG,0.5156
590,Positive,Kebijakan & Prioritas Program,dyah,ORG,0.468
590,Positive,Kebijakan & Prioritas Program,ika,ORG,0.6594
590,Positive,Kebijakan & Prioritas Program,um,ORG,0.7488
590,Positive,Kebijakan & Prioritas Program,um,ORG,0.8109
590,Positive,Kebijakan & Prioritas Program,beasiswa,PRD,0.4078
590,Positive,Kebijakan & Prioritas Program,lp,ORG,0.8053
590,Positive,Kebijakan & Prioritas Program,##dp,ORG,0.6817
590,Positive,Kebijakan & Prioritas Program,sus,ORG,0.5694
590,Positive,Kebijakan & Prioritas Program,##s,ORG,0.5121
590,Positive,Kebijakan & Prioritas Program,sd,ORG,0.5602
590,Positive,Kebijakan & Prioritas Program,4,CRD,0.7145
590,Positive,Kebijakan & Prioritas Program,8,CRD,0.5423
590,Positive,Kebijakan & Prioritas Program,sumber daya,ORG,0.4606
590,Positive,Kebijakan & Prioritas Program,indonesia,ORG,0.4657
590,Positive,Kebijakan & Prioritas Program,imm,ORG,0.7885
590,Positive,Kebijakan & Prioritas Program,lim,PER,0.3638
592,Positive,Kebijakan & Prioritas Program,ketua,NOR,0.6694
592,Positive,Kebijakan & Prioritas Program,ansor jatim,ORG,0.6573
592,Positive,Kebijakan & Prioritas Program,musaffa safril jatim,PER,0.9039
592,Positive,Kebijakan & Prioritas Program,##times,ORG,0.518
592,Positive,Kebijakan & Prioritas Program,ketua,NOR,0.5324
592,Positive,Kebijakan & Prioritas Program,pw gp ansor jawa timur,ORG,0.6971
592,Positive,Kebijakan & Prioritas Program,musaffa safril,PER,0.9841
592,Positive,Kebijakan & Prioritas Program,lembaga pengelola dana pendidikan,ORG,0.918
592,Positive,Kebijakan & Prioritas Program,lpdp,ORG,0.8879
592,Positive,Kebijakan & Prioritas Program,musaffa,PER,0.9071
592,Positive,Kebijakan & Prioritas Program,wagub jatim,NOR,0.675
592,Positive,Kebijakan & Prioritas Program,emil,PER,0.9637
592,Positive,Kebijakan & Prioritas Program,bgn,ORG,0.7797
592,Positive,Kebijakan & Prioritas Program,mb,EVT,0.2216
592,Positive,Kebijakan & Prioritas Program,##g,PRD,0.3599
592,Positive,Kebijakan & Prioritas Program,lp,ORG,0.6326
592,Positive,Kebijakan & Prioritas Program,##dp,ORG,0.3799
592,Positive,Kebijakan & Prioritas Program,kediri,ORG,0.6239
592,Positive,Kebijakan & Prioritas Program,jawa,ORG,0.3658
592,Positive,Kebijakan & Prioritas Program,jawa,ORG,0.4354
592,Positive,Kebijakan & Prioritas Program,lp,ORG,0.6413
592,Positive,Kebijakan & Prioritas Program,##dp,ORG,0.299
594,Negative,Kebijakan & Prioritas Program,jatimtimes,ORG,0.8071
594,Negative,Kebijakan & Prioritas Program,dwi sasetyaningtyas,PER,0.9195
594,Negative,Kebijakan & Prioritas Program,lembaga pengelola dana pendidikan,ORG,0.9261
594,Negative,Kebijakan & Prioritas Program,lpdp,ORG,0.7346
594,Negative,Kebijakan & Prioritas Program,x @ blaugrana1o,PRD,0.6381
594,Negative,Kebijakan & Prioritas Program,dwi,PER,0.9721
594,Negative,Kebijakan & Prioritas Program,paspor,PRD,0.3952
594,Negative,Kebijakan & Prioritas Program,inggris,LAW,0.3321
594,Negative,Kebijakan & Prioritas Program,inggris,GPE,0.9324
594,Negative,Kebijakan & Prioritas Program,paspor indonesia,PRD,0.4213
594,Negative,Kebijakan & Prioritas Program,tiga bulan,QTY,0.9499
594,Negative,Kebijakan & Prioritas Program,3,CRD,0.8856
594,Negative,Kebijakan & Prioritas Program,inggris,GPE,0.8452
594,Negative,Kebijakan & Prioritas Program,inggris,GPE,0.7047
594,Negative,Kebijakan & Prioritas Program,inggris,GPE,0.6639
594,Negative,Kebijakan & Prioritas Program,inggris,GPE,0.8095
594,Negative,Kebijakan & Prioritas Program,inggris,GPE,0.6765
594,Negative,Kebijakan & Prioritas Program,iu,LAW,0.4096
594,Negative,Kebijakan & Prioritas Program,inggris,GPE,0.8624
594,Negative,Kebijakan & Prioritas Program,pemerintah,NOR,0.8511
594,Negative,Kebijakan & Prioritas Program,inggris,GPE,0.8578
594,Negative,Kebijakan & Prioritas Program,uk,GPE,0.4301
594,Negative,Kebijakan & Prioritas Program,inggris,GPE,0.7969
594,Negative,Kebijakan & Prioritas Program,satu,CRD,0.9154
594,Negative,Kebijakan & Prioritas Program,inggris,GPE,0.84
594,Negative,Kebijakan & Prioritas Program,inggris,GPE,0.7389
594,Negative,Kebijakan & Prioritas Program,british,ORG,0.4948
594,Negative,Kebijakan & Prioritas Program,british,ORG,0.4639
594,Negative,Kebijakan & Prioritas Program,british,ORG,0.4764
594,Negative,Kebijakan & Prioritas Program,british,ORG,0.426
594,Negative,Kebijakan & Prioritas Program,british,ORG,0.4758
594,Negative,Kebijakan & Prioritas Program,british,ORG,0.4666
594,Negative,Kebijakan & Prioritas Program,british,ORG,0.5042
594,Negative,Kebijakan & Prioritas Program,paspor,PRD,0.4343
594,Negative,Kebijakan & Prioritas Program,inggris,GPE,0.8753
594,Negative,Kebijakan & Prioritas Program,1,CRD,0.7612
594,Negative,Kebijakan & Prioritas Program,juli,DAT,0.1422
594,Negative,Kebijakan & Prioritas Program,inggris,GPE,0.6959
594,Negative,Kebijakan & Prioritas Program,1,CRD,0.7908
594,Negative,Kebijakan & Prioritas Program,juli,DAT,0.2256
594,Negative,Kebijakan & Prioritas Program,2021,DAT,0.256
594,Negative,Kebijakan & Prioritas Program,inggris,GPE,0.6512
594,Negative,Kebijakan & Prioritas Program,satu,CRD,0.9034
594,Negative,Kebijakan & Prioritas Program,1,CRD,0.7424
594,Negative,Kebijakan & Prioritas Program,satu,CRD,0.8767
594,Negative,Kebijakan & Prioritas Program,inggris,GPE,0.9007
594,Negative,Kebijakan & Prioritas Program,irlandia,GPE,0.7151
594,Negative,Kebijakan & Prioritas Program,inggris,GPE,0.7853
594,Negative,Kebijakan & Prioritas Program,irlandia,GPE,0.5916
594,Negative,Kebijakan & Prioritas Program,inggris,GPE,0.6954
594,Negative,Kebijakan & Prioritas Program,british,ORG,0.4392
594,Negative,Kebijakan & Prioritas Program,2,CRD,0.9173
594,Negative,Kebijakan & Prioritas Program,inggris,GPE,0.5163
594,Negative,Kebijakan & Prioritas Program,satu,CRD,0.9167
594,Negative,Kebijakan & Prioritas Program,inggris,GPE,0.774
594,Negative,Kebijakan & Prioritas Program,3,CRD,0.8801
594,Negative,Kebijakan & Prioritas Program,uni,ORG,0.2905
594,Negative,Kebijakan & Prioritas Program,eropa,GPE,0.7758
594,Negative,Kebijakan & Prioritas Program,surabaya,GPE,0.4828
594,Negative,Kebijakan & Prioritas Program,paspor,PRD,0.3876
597,Positive,Kebijakan & Prioritas Program,##eer,EVT,0.445
597,Positive,Kebijakan & Prioritas Program,indonesia,GPE,0.4547
597,Positive,Kebijakan & Prioritas Program,gen business,PRD,0.3895
597,Positive,Kebijakan & Prioritas Program,media,ORG,0.5312
597,Positive,Kebijakan & Prioritas Program,our print,PRD,0.5222
597,Positive,Kebijakan & Prioritas Program,digital content,PRD,0.4986
597,Positive,Kebijakan & Prioritas Program,##que mix,PRD,0.5268
597,Positive,Kebijakan & Prioritas Program,##ightful stories,PRD,0.4564
597,Positive,Kebijakan & Prioritas Program,event,PRD,0.4091
597,Positive,Kebijakan & Prioritas Program,club,PRD,0.3356
597,Positive,Kebijakan & Prioritas Program,##cl,PRD,0.4972
597,Positive,Kebijakan & Prioritas Program,##nd,PRD,0.475
597,Positive,Kebijakan & Prioritas Program,##okin,PRD,0.4833
597,Positive,Kebijakan & Prioritas Program,speaker,PRD,0.4134
597,Positive,Kebijakan & Prioritas Program,##aging,PRD,0.4341
598,Positive,Kewajiban & Sanksi Penerima,lembaga pengelola dana pendidikan,ORG,0.7303
598,Positive,Kewajiban & Sanksi Penerima,lpdp,ORG,0.6274
598,Positive,Kewajiban & Sanksi Penerima,2026,DAT,0.7012
598,Positive,Kewajiban & Sanksi Penerima,22 januari 2026,DAT,0.9323
598,Positive,Kewajiban & Sanksi Penerima,kementerian keuangan,NOR,0.8179
598,Positive,Kewajiban & Sanksi Penerima,kemenke,NOR,0.7657
598,Positive,Kewajiban & Sanksi Penerima,##u,ORG,0.4792
598,Positive,Kewajiban & Sanksi Penerima,lpdp,ORG,0.6571
598,Positive,Kewajiban & Sanksi Penerima,lpdp,ORG,0.6975
598,Positive,Kewajiban & Sanksi Penerima,lp,ORG,0.353
598,Positive,Kewajiban & Sanksi Penerima,##dp,PRD,0.4784
598,Positive,Kewajiban & Sanksi Penerima,lp,ORG,0.6214
598,Positive,Kewajiban & Sanksi Penerima,##dp,PRD,0.3195
598,Positive,Kewajiban & Sanksi Penerima,pemerintah,NOR,0.4634
598,Positive,Kewajiban & Sanksi Penerima,indonesia,ORG,0.3548
598,Positive,Kewajiban & Sanksi Penerima,lp,ORG,0.5752
598,Positive,Kewajiban & Sanksi Penerima,lp,ORG,0.6223
598,Positive,Kewajiban & Sanksi Penerima,##dp,PRD,0.2292
598,Positive,Kewajiban & Sanksi Penerima,lp,ORG,0.5882
598,Positive,Kewajiban & Sanksi Penerima,##dp,PRD,0.3733
598,Positive,Kewajiban & Sanksi Penerima,ri,ORG,0.2246
598,Positive,Kewajiban & Sanksi Penerima,lp,ORG,0.516
598,Positive,Kewajiban & Sanksi Penerima,##dp,PRD,0.2563
598,Positive,Kewajiban & Sanksi Penerima,joint,ORG,0.3749
598,Positive,Kewajiban & Sanksi Penerima,non,PRD,0.2666
598,Positive,Kewajiban & Sanksi Penerima,indonesia,ORG,0.2729
598,Positive,Kewajiban & Sanksi Penerima,lp,ORG,0.6651
598,Positive,Kewajiban & Sanksi Penerima,##dp,PRD,0.3558
598,Positive,Kewajiban & Sanksi Penerima,lp,ORG,0.6449
598,Positive,Kewajiban & Sanksi Penerima,##dp,PRD,0.3243
598,Positive,Kewajiban & Sanksi Penerima,visa,PRD,0.4892
598,Positive,Kewajiban & Sanksi Penerima,lp,ORG,0.4818
598,Positive,Kewajiban & Sanksi Penerima,lp,ORG,0.5996
598,Positive,Kewajiban & Sanksi Penerima,##dp,PRD,0.3186
598,Positive,Kewajiban & Sanksi Penerima,seminar,ORG,0.4233
598,Positive,Kewajiban & Sanksi Penerima,lp,ORG,0.6359
598,Positive,Kewajiban & Sanksi Penerima,lp,ORG,0.6722
598,Positive,Kewajiban & Sanksi Penerima,##dp,PRD,0.2982
598,Positive,Kewajiban & Sanksi Penerima,pend,ORG,0.385
602,Positive,Kebijakan & Prioritas Program,google news,ORG,0.9632
602,Positive,Kebijakan & Prioritas Program,ren ) jakarta,ORG,0.6208
602,Positive,Kebijakan & Prioritas Program,direktur utama lembaga pengelola dana pendidikan,ORG,0.875
602,Positive,Kebijakan & Prioritas Program,lpdp,ORG,0.7395
602,Positive,Kebijakan & Prioritas Program,sudarto,PER,0.9711
602,Positive,Kebijakan & Prioritas Program,lpdp,ORG,0.8171
602,Positive,Kebijakan & Prioritas Program,indonesia,GPE,0.9558
602,Positive,Kebijakan & Prioritas Program,dua,CRD,0.7161
602,Positive,Kebijakan & Prioritas Program,1 tahun,QTY,0.9342
602,Positive,Kebijakan & Prioritas Program,2,QTY,0.5788
602,Positive,Kebijakan & Prioritas Program,1,CRD,0.6862
602,Positive,Kebijakan & Prioritas Program,2025,DAT,0.9132
602,Positive,Kebijakan & Prioritas Program,2,CRD,0.4543
602,Positive,Kebijakan & Prioritas Program,1,CRD,0.8182
602,Positive,Kebijakan & Prioritas Program,2,CRD,0.4574
602,Positive,Kebijakan & Prioritas Program,sudarto,PER,0.9517
602,Positive,Kebijakan & Prioritas Program,scholarship,EVT,0.4205
602,Positive,Kebijakan & Prioritas Program,talk,ORG,0.3714
602,Positive,Kebijakan & Prioritas Program,"sabtu, 28 februari 2026",DAT,0.9357
602,Positive,Kebijakan & Prioritas Program,sudarto,PER,0.936
602,Positive,Kebijakan & Prioritas Program,lpdp,ORG,0.5467
602,Positive,Kebijakan & Prioritas Program,lp,ORG,0.7097
602,Positive,Kebijakan & Prioritas Program,##dp,ORG,0.6817
602,Positive,Kebijakan & Prioritas Program,dua,CRD,0.883
602,Positive,Kebijakan & Prioritas Program,2,CRD,0.7763
602,Positive,Kebijakan & Prioritas Program,tahun,ORG,0.5828
602,Positive,Kebijakan & Prioritas Program,sud,PER,0.5136
602,Positive,Kebijakan & Prioritas Program,##arto,PER,0.4791
602,Positive,Kebijakan & Prioritas Program,sud,PER,0.8238
602,Positive,Kebijakan & Prioritas Program,##arto,PER,0.7755
602,Positive,Kebijakan & Prioritas Program,lp,ORG,0.7769
602,Positive,Kebijakan & Prioritas Program,##dp,ORG,0.23
602,Positive,Kebijakan & Prioritas Program,lp,ORG,0.8079
602,Positive,Kebijakan & Prioritas Program,##dp,ORG,0.4354
602,Positive,Kebijakan & Prioritas Program,sir,ORG,0.4134
602,Positive,Kebijakan & Prioritas Program,indonesia,ORG,0.7529
602,Positive,Kebijakan & Prioritas Program,indonesia,ORG,0.5027
602,Positive,Kebijakan & Prioritas Program,sud,PER,0.7442
602,Positive,Kebijakan & Prioritas Program,##arto,PER,0.7028
602,Positive,Kebijakan & Prioritas Program,indonesia,ORG,0.6318
602,Positive,Kebijakan & Prioritas Program,2,CRD,0.7585
602,Positive,Kebijakan & Prioritas Program,sud,PER,0.795
602,Positive,Kebijakan & Prioritas Program,##arto,PER,0.8573
602,Positive,Kebijakan & Prioritas Program,sud,PER,0.8843
602,Positive,Kebijakan & Prioritas Program,##arto,ORG,0.736
603,Neutral,Pendaftaran & Seleksi LPDP,lpdp,ORG,0.6279
603,Neutral,Pendaftaran & Seleksi LPDP,indonesia,GPE,0.9485
603,Neutral,Pendaftaran & Seleksi LPDP,lpdp,ORG,0.7088
603,Neutral,Pendaftaran & Seleksi LPDP,indonesia,GPE,0.982
603,Neutral,Pendaftaran & Seleksi LPDP,indonesia,GPE,0.9871
603,Neutral,Pendaftaran & Seleksi LPDP,2,QTY,0.5968
603,Neutral,Pendaftaran & Seleksi LPDP,1 tahun,QTY,0.9328
603,Neutral,Pendaftaran & Seleksi LPDP,2,QTY,0.4844
603,Neutral,Pendaftaran & Seleksi LPDP,1,CRD,0.6834
603,Neutral,Pendaftaran & Seleksi LPDP,google news,ORG,0.9598
603,Neutral,Pendaftaran & Seleksi LPDP,ceu,ORG,0.7392
603,Neutral,Pendaftaran & Seleksi LPDP,jakarta,GPE,0.9012
603,Neutral,Pendaftaran & Seleksi LPDP,lpdp,ORG,0.7626
603,Neutral,Pendaftaran & Seleksi LPDP,indonesia,GPE,0.7594
603,Neutral,Pendaftaran & Seleksi LPDP,lpdp,ORG,0.559
603,Neutral,Pendaftaran & Seleksi LPDP,dwi sasetyaningtyas,PER,0.9828
603,Neutral,Pendaftaran & Seleksi LPDP,arya,PER,0.9885
603,Neutral,Pendaftaran & Seleksi LPDP,dewan,ORG,0.4403
603,Neutral,Pendaftaran & Seleksi LPDP,indonesia,GPE,0.3048
603,Neutral,Pendaftaran & Seleksi LPDP,chairman,ORG,0.4712
603,Neutral,Pendaftaran & Seleksi LPDP,indonesia,ORG,0.3267
603,Neutral,Pendaftaran & Seleksi LPDP,schol,ORG,0.4407
603,Neutral,Pendaftaran & Seleksi LPDP,didi,PER,0.5563
603,Neutral,Pendaftaran & Seleksi LPDP,n,PER,0.3835
603,Neutral,Pendaftaran & Seleksi LPDP,hidayat,PER,0.9767
603,Neutral,Pendaftaran & Seleksi LPDP,hal,ORG,0.3509
603,Neutral,Pendaftaran & Seleksi LPDP,ses,ORG,0.3676
603,Neutral,Pendaftaran & Seleksi LPDP,sabtu,ORG,0.3059
603,Neutral,Pendaftaran & Seleksi LPDP,27,CRD,0.6074
603,Neutral,Pendaftaran & Seleksi LPDP,februari,ORG,0.5917
603,Neutral,Pendaftaran & Seleksi LPDP,202,CRD,0.3383
603,Neutral,Pendaftaran & Seleksi LPDP,lpdp,ORG,0.6332
603,Neutral,Pendaftaran & Seleksi LPDP,lpdp,ORG,0.5869
603,Neutral,Pendaftaran & Seleksi LPDP,kemen,ORG,0.5697
